cabang,nobukti,det_id,produk_id,produk_kode_api,produk_nama_api,produk_kode_db,produk_nama_db,afkir,qty_beli,qty_diterima,subtotal_rp,subtotal_net_rp,status,catatan
5,KRT/PB/2602-0135,10378,953,CB370,HAK JENDELA 10K,CB370,HAK JENDELA 10K,,50.0,50.0,1925000.0,1925000.0,OK,
5,KRT/PB/2602-0135,10379,953,CB370,HAK JENDELA 10K,CB370,HAK JENDELA 10K,,192.0,192.0,12864000.0,12864000.0,OK,
5,KRT/PB/2602-0163,10380,10948,OP302,MEJA SEKOLAH SET FRONTLINE MBS 01,OP302,MEJA SEKOLAH SET FRONTLINE MBS 01,,50.0,50.0,29250000.0,29250000.0,OK,
5,KRT/PB/2602-0018,10381,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0020,10382,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,600.0,600.0,39900000.0,39900000.0,OK,
5,KRT/PB/2602-0009,10383,11565,NP313,WEATHERBOND MAX 1001 BRILLIANT WHITE 20L,NP313,WEATHERBOND MAX 1001 BRILLIANT WHITE 20L,,2.0,2.0,4486044.0,4486044.0,OK,
5,KRT/PB/2602-0009,10384,5081,NP152,NIPPON FLAWLESS 1001 BRILIANT WHITE 20,NP152,NIPPON FLAWLESS 1001 BRILIANT WHITE 20,,2.0,2.0,2545318.0,2545318.0,OK,
5,KRT/PB/2602-0010,10385,171,PS023,"ELBOW 1""",PS023,"ELBOW 1""",,180.0,180.0,368100.0,340492.5,OK,
5,KRT/PB/2602-0011,10386,10541,AV206,AVIAN CLING 200CC,AV206,AVIAN CLING 200CC,,24.0,24.0,500808.0,463247.4,OK,
5,KRT/PB/2602-0011,10387,8801,AV163,ARIES GOLD BASE C 1KG,AV163,ARIES GOLD BASE C 1KG,,24.0,24.0,676800.0,592200.0,OK,
5,KRT/PB/2602-0011,10388,8757,AV156,ARIES GOLD 1L,AV156,ARIES GOLD 1L,,48.0,48.0,1435200.0,1327560.0,OK,
5,KRT/PB/2602-0012,10389,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,84.0,84.0,7744800.0,7163940.0,OK,
5,KRT/PB/2602-0013,10390,4675,AV062,TINTA AVIAN BM,AV062,TINTA AVIAN BM,,6.0,6.0,1109400.0,1026195.0,OK,
5,KRT/PB/2602-0013,10391,4677,AV067,TINTA AVIAN GK,AV067,TINTA AVIAN GK,,3.0,3.0,889200.0,822510.0,OK,
5,KRT/PB/2602-0013,10392,4678,AV069,TINTA AVIAN HP,AV069,TINTA AVIAN HP,,6.0,6.0,4941000.0,4570425.0,OK,
5,KRT/PB/2602-0013,10393,4679,AV070,TINTA AVIAN PT,AV070,TINTA AVIAN PT,,6.0,6.0,1815000.0,1678875.0,OK,
5,KRT/PB/2602-0013,10394,4684,AV075,TINTA AVIAN YE,AV075,TINTA AVIAN YE,,9.0,9.0,3125700.0,2891272.5,OK,
5,KRT/PB/2602-0014,10395,8748,AV160,AVIAN CLING 0.86L,AV160,AVIAN CLING 0.86L,,24.0,24.0,1651200.0,1527360.0,OK,
5,KRT/PB/2602-0015,10396,4519,AV061,SUZUKA 200CC METALIC,AV061,SUZUKA 200CC METALIC,,18.0,18.0,633600.0,586080.0,OK,
5,KRT/PB/2602-0016,10397,6848,AV132,NUT KERAMIK GIANT MORTAR,AV132,NUT KERAMIK GIANT MORTAR,,72.0,72.0,856800.0,713286.0,OK,
5,KRT/PB/2602-0017,10398,11568,AV111,OPP TAPE BROWN 45MM X 75Y,AV111,OPP TAPE BROWN 45MM X 75Y,,60.0,60.0,619800.0,573315.0,OK,
5,KRT/PB/2602-0019,10399,286,AV033,AVITEX BASE A 5KG,AV033,AVITEX BASE A 5KG,,12.0,12.0,1958400.0,1713600.0,OK,
5,KRT/PB/2602-0019,10400,291,AV038,AVITEX BASE C 25KG,AV038,AVITEX BASE C 25KG,,10.0,10.0,7112000.0,6223000.0,OK,
5,KRT/PB/2602-0019,10401,5663,AV112,AVITEX GOLD 5KG,AV112,AVITEX GOLD 5KG,,20.0,20.0,4106000.0,3798050.0,OK,
5,KRT/PB/2602-0019,10402,7210,AV142,AVITEX GOLD BASE A 5KG,AV142,AVITEX GOLD BASE A 5KG,,12.0,12.0,2404800.0,2104200.0,OK,
5,KRT/PB/2602-0019,10403,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,180.0,180.0,15444000.0,14285700.0,OK,
5,KRT/PB/2602-0021,10404,295,AV042,NO DROP 1L,AV042,NO DROP 1L,,53.0,53.0,3869000.0,3578825.0,OK,
5,KRT/PB/2602-0021,10405,302,AV049,NO DROP BASE A 1L,AV049,NO DROP BASE A 1L,,24.0,24.0,1768800.0,1547700.0,OK,
5,KRT/PB/2602-0021,10406,303,AV050,NO DROP BASE B 1L,AV050,NO DROP BASE B 1L,,18.0,18.0,1276200.0,1116675.0,OK,
5,KRT/PB/2602-0021,10407,304,AV051,NO DROP BASE C 1L,AV051,NO DROP BASE C 1L,,12.0,12.0,817200.0,715050.0,OK,
5,KRT/PB/2602-0021,10408,296,AV043,NO DROP 4L,AV043,NO DROP 4L,,52.0,52.0,14383200.0,13304460.0,OK,
5,KRT/PB/2602-0021,10409,298,AV045,NO DROP BASE A 4L,AV045,NO DROP BASE A 4L,,20.0,20.0,5576000.0,4879000.0,OK,
5,KRT/PB/2602-0021,10410,300,AV047,NO DROP BASE C 4L,AV047,NO DROP BASE C 4L,,12.0,12.0,3082800.0,2697450.0,OK,
5,KRT/PB/2602-0021,10411,301,AV048,NO DROP BASE Y 4L,AV048,NO DROP BASE Y 4L,,8.0,8.0,2304000.0,2016000.0,OK,
5,KRT/PB/2602-0023,10412,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0107,10413,10499,OP254,MATRAS SPRING BED OLYMPIC SILVER MINERVA23 160X200,OP254,MATRAS SPRING BED OLYMPIC SILVER MINERVA23 160X200,,3.0,3.0,6084000.0,6084000.0,OK,
5,KRT/PB/2602-0148,10414,7961,OP020,MEJA MAKAN SET 4 KURSI OLYMPIC DTM ALMA,OP020,MEJA MAKAN SET 4 KURSI OLYMPIC DTM ALMA,,15.0,15.0,25050000.0,25050000.0,OK,
5,KRT/PB/2602-0148,10415,9716,OP155,MEJA MAKAN SET 4 KURSI OLYMPIC DTM WINSTON,OP155,MEJA MAKAN SET 4 KURSI OLYMPIC DTM WINSTON,,5.0,5.0,9500000.0,9500000.0,OK,
5,KRT/PB/2602-0148,10416,8276,OP084,MEJA MAKAN DTM ALMA GS 6 KURSI,OP084,MEJA MAKAN DTM ALMA GS 6 KURSI,,15.0,15.0,30000000.0,30000000.0,OK,
5,KRT/PB/2602-0148,10417,11588,OP378,MEJA TAMU OLYMPIC CT MARBLE 01,OP378,MEJA TAMU OLYMPIC CT MARBLE 01,,12.0,12.0,5040000.0,5040000.0,OK,
5,KRT/PB/2602-0133,10418,8735,KB009,"BIG KABEL NYM 2X1,5",KB009,"BIG KABEL NYM 2X1,5",,200.0,200.0,196700000.0,196700000.0,OK,
5,KRT/PB/2602-0025,10419,358,KR001,MURANO PUTIH 40X40,KR001,MURANO PUTIH 40X40,,276.0,276.0,9660000.0,9660000.0,OK,
5,KRT/PB/2602-0024,10420,2847,TX031,LIS KAYU 5X4,TX031,LIS KAYU 5X4,,1000.0,1000.0,21250000.0,21250000.0,OK,
5,KRT/PB/2602-0024,10421,2846,TX032,LIS KAYU 7X4,TX032,LIS KAYU 7X4,,200.0,200.0,9500000.0,9500000.0,OK,
5,KRT/PB/2602-0026,10422,8748,AV160,AVIAN CLING 0.86L,AV160,AVIAN CLING 0.86L,,120.0,120.0,8256000.0,7636800.0,OK,
5,KRT/PB/2602-0027,10423,336,AV097,PILOX SUZUKA 300CC,AV097,PILOX SUZUKA 300CC,,6.0,6.0,189000.0,174825.0,OK,
5,KRT/PB/2602-0028,10424,257,AV004,"AVIAN 0,9L",AV004,"AVIAN 0,9L",,8.0,8.0,686400.0,634920.0,OK,
5,KRT/PB/2602-0029,10425,295,AV042,NO DROP 1L,AV042,NO DROP 1L,,72.0,72.0,5256000.0,4861800.0,OK,
5,KRT/PB/2602-0029,10426,303,AV050,NO DROP BASE B 1L,AV050,NO DROP BASE B 1L,,6.0,6.0,425400.0,372225.0,OK,
5,KRT/PB/2602-0029,10427,304,AV051,NO DROP BASE C 1L,AV051,NO DROP BASE C 1L,,12.0,12.0,817200.0,715050.0,OK,
5,KRT/PB/2602-0029,10428,296,AV043,NO DROP 4L,AV043,NO DROP 4L,,64.0,64.0,17702400.0,16374720.0,OK,
5,KRT/PB/2602-0036,10429,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0037,10430,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0131,10431,6530,LM022,LEM SERBAGUNA  BULL 5X3 MT,LM022,LEM SERBAGUNA  BULL 5X3 MT,,72.0,72.0,936000.0,889200.0,OK,
5,KRT/PB/2602-0131,10432,11686,CB452,LAKBAN YOI CLEAR UK 48MMX90Y,CB452,LAKBAN YOI CLEAR UK 48MMX90Y,,1440.0,1440.0,9360000.0,8892000.0,OK,
5,KRT/PB/2602-0131,10433,11687,CB453,LAKBAN YOI TAN UK 48MMX90Y,CB453,LAKBAN YOI TAN UK 48MMX90Y,,1440.0,1440.0,9360000.0,8892000.0,OK,
5,KRT/PB/2602-0131,10434,11688,CB454,LAKBAN YOI CLEAR UK 24MMX72Y,CB454,LAKBAN YOI CLEAR UK 24MMX72Y,,576.0,576.0,1728000.0,1641600.0,OK,
5,KRT/PB/2602-0131,10435,11689,CB455,LAKBAN YOI CLEAR UK 48MMX500M,CB455,LAKBAN YOI CLEAR UK 48MMX500M,,96.0,96.0,4176000.0,3967200.0,OK,
5,KRT/PB/2602-0131,10436,11690,CB456,LAKBAN YOI TAPE BLACK UK 48MMX10Y,CB456,LAKBAN YOI TAPE BLACK UK 48MMX10Y,,72.0,72.0,594000.0,564300.0,OK,
5,KRT/PB/2602-0131,10437,11691,CB457,LAKBAN YOI PE FOAM GREEN UK 24MMX5M,CB457,LAKBAN YOI PE FOAM GREEN UK 24MMX5M,,108.0,108.0,480600.0,456570.0,OK,
5,KRT/PB/2602-0131,10438,11692,CB458,LAKBAN YOI MASKING TAPE UK 24MMX20Y,CB458,LAKBAN YOI MASKING TAPE UK 24MMX20Y,,1152.0,1152.0,4838400.0,4596480.0,OK,
5,KRT/PB/2602-0131,10439,11693,CB459,LAKBAN YOI MASKING TAPE UK 48MMX20Y,CB459,LAKBAN YOI MASKING TAPE UK 48MMX20Y,,576.0,576.0,4838400.0,4596480.0,OK,
5,KRT/PB/2602-0131,10440,11694,AL235,LAKBAN YOI ELEKTRICAL TAPE UK 15MMX15Y,AL235,LAKBAN YOI ELEKTRICAL TAPE UK 15MMX15Y,,2000.0,2000.0,7300000.0,6935000.0,OK,
5,KRT/PB/2602-0131,10441,11695,CB461,LAKBAN YOI NANO TAPE UK 30MMX3M 2MM,CB461,LAKBAN YOI NANO TAPE UK 30MMX3M 2MM,,80.0,80.0,1720000.0,1634000.0,OK,
5,KRT/PB/2602-0131,10442,11696,CB462,LAKBAN YOI STRETCH FILM CLEAR UK 50CMX200M,CB462,LAKBAN YOI STRETCH FILM CLEAR UK 50CMX200M,,24.0,24.0,1656000.0,1573200.0,OK,
5,KRT/PB/2602-0131,10443,11697,CB463,LAKBAN YOI ALUMINIUM TAPE UK48MMX20Y,CB463,LAKBAN YOI ALUMINIUM TAPE UK48MMX20Y,,72.0,72.0,1152000.0,1094400.0,OK,
5,KRT/PB/2602-0047,10444,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0048,10445,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0126,10446,11444,LL108,SEPEDA LISTRIK D66A,LL108,SEPEDA LISTRIK D66A,,50.0,50.0,165000000.0,165000000.0,OK,
5,KRT/PB/2602-0128-01,10447,8103,MSP053,DISPENSER MASPION MD-10PAS,MSP053,DISPENSER MASPION MD-10PAS,,20.0,20.0,4465620.0,4465620.0,OK,
5,KRT/PB/2602-0128-01,10448,3041,MSP016,HAND MIXER MASPION MT 1150,MSP016,HAND MIXER MASPION MT 1150,,24.0,24.0,4411176.0,4411176.0,OK,
5,KRT/PB/2602-0129-01,10449,3076,MSP029,BLENDER MASPION MT 1273 PL,MSP029,BLENDER MASPION MT 1273 PL,,20.0,20.0,5265820.0,5265820.0,OK,
5,KRT/PB/2602-0129-01,10450,1048,MSP004,BLENDER MASPION  MT 1214,MSP004,BLENDER MASPION  MT 1214,,20.0,20.0,5726387.0,5726387.0,OK,
5,KRT/PB/2602-0129-01,10451,2376,MSP007,BLENDER MASPION MT 1272 GL,MSP007,BLENDER MASPION MT 1272 GL,,20.0,20.0,5035518.0,5035518.0,OK,
5,KRT/PB/2602-0129-01,10452,2377,MSP008,BLENDER MASPION  MT 1206,MSP008,BLENDER MASPION  MT 1206,,20.0,20.0,4974110.0,4974110.0,OK,
5,KRT/PB/2602-0129-01,10453,3074,MSP028,BLENDER MASPION MT1262 PL,MSP028,BLENDER MASPION MT1262 PL,,20.0,20.0,4513544.0,4513544.0,OK,
5,KRT/PB/2602-0129-01,10454,5298,MSP031,BLENDER MASPION MT 1272 PL,MSP031,BLENDER MASPION MT 1272 PL,,8.0,8.0,1842263.04,1842263.04,OK,
5,KRT/PB/2602-0129-01,10455,5586,MSP033,BLENDER MASPION MT1263 PL,MSP033,BLENDER MASPION MT1263 PL,,20.0,20.0,5158336.0,5158336.0,OK,
5,KRT/PB/2602-0129-01,10456,9122,MSP055,OVEN TOASTER MASPION MOT 1801 S WHITE,MSP055,OVEN TOASTER MASPION MOT 1801 S WHITE,,3.0,3.0,1354062.99,1354062.99,OK,
5,KRT/PB/2602-0134,10457,696,BT042,RING 19,BT042,RING 19,,3600.0,3600.0,950004.0,950004.0,OK,
5,KRT/PB/2602-0134,10458,675,BT021,BAUT HITAM 14X18CM,BT021,BAUT HITAM 14X18CM,,546.0,546.0,879999.12,879999.12,OK,
5,KRT/PB/2602-0134,10459,687,BT033,BAUT HITAM 19X17CM,BT033,BAUT HITAM 19X17CM,,1449.0,1449.0,4100003.46,4100003.46,OK,
5,KRT/PB/2602-0134,10460,691,BT037,BAUT HITAM 24X6CM,BT037,BAUT HITAM 24X6CM,,400.0,400.0,1118400.0,1118400.0,OK,
5,KRT/PB/2602-0134,10461,658,BT004,BAUT 10X3CM,BT004,BAUT 10X3CM,,1500.0,1500.0,348000.0,348000.0,OK,
5,KRT/PB/2602-0134,10462,5075,BT070,BAUT 12X3,BT070,BAUT 12X3,,1000.0,1000.0,408000.0,408000.0,OK,
5,KRT/PB/2602-0134,10463,667,BT013,BAUT 12X6CM,BT013,BAUT 12X6CM,,1000.0,1000.0,617000.0,617000.0,OK,
5,KRT/PB/2602-0134,10464,668,BT014,BAUT 12X8CM,BT014,BAUT 12X8CM,,1000.0,1000.0,759000.0,759000.0,OK,
5,KRT/PB/2602-0134,10465,669,BT015,BAUT 12X10CM,BT015,BAUT 12X10CM,,1000.0,1000.0,902000.0,902000.0,OK,
5,KRT/PB/2602-0134,10466,682,BT028,BAUT HITAM 17X15CM,BT028,BAUT HITAM 17X15CM,,1000.0,1000.0,2275000.0,2275000.0,OK,
5,KRT/PB/2602-0134,10467,5076,BT071,BAUT 12X5CM,BT071,BAUT 12X5CM,,1000.0,1000.0,538000.0,538000.0,OK,
5,KRT/PB/2602-0144,10468,4402,MY005,MAGIC COM MIYAKO MCM508/MCM509,MY005,MAGIC COM MIYAKO MCM508/MCM509,,80.0,80.0,17659587.2,17659587.2,OK,
5,KRT/PB/2602-0144,10469,8751,MY035,MAGIC COM MIYAKO MCM-558 SBC,MY035,MAGIC COM MIYAKO MCM-558 SBC,,40.0,40.0,9468154.0,9468154.0,OK,
5,KRT/PB/2602-0144,10470,8750,MY034,MAGIC COM MIYAKO MCM-507 SBC,MY034,MAGIC COM MIYAKO MCM-507 SBC,,80.0,80.0,18654624.8,18654624.8,OK,
5,KRT/PB/2602-0144,10471,6494,MY018,MAGIC COM MIYAKO MCM-508 WYG,MY018,MAGIC COM MIYAKO MCM-508 WYG,,40.0,40.0,9225166.0,9225166.0,OK,
5,KRT/PB/2602-0144,10472,5097,MY008,BLENDER MIYAKO BL-151PF/AP,MY008,BLENDER MIYAKO BL-151PF/AP,,20.0,20.0,4513740.0,4513740.0,OK,
5,KRT/PB/2602-0144,10473,5728,MY012,BLENDER  MIYAKO BL 102 GS,MY012,BLENDER  MIYAKO BL 102 GS,,24.0,24.0,6503733.12,6503733.12,OK,
5,KRT/PB/2602-0144,10474,5729,MY013,BLENDER MIYAKO BL 101 PL,MY013,BLENDER MIYAKO BL 101 PL,,24.0,24.0,4037652.0,4037652.0,OK,
5,KRT/PB/2602-0144,10475,7918,MY030,BLENDER MIYAKO BL-151 GF,MY030,BLENDER MIYAKO BL-151 GF,,24.0,24.0,5821749.12,5821749.12,OK,
5,KRT/PB/2602-0145,10476,8749,MY033,MAGIC COM MIYAKO MCM-508 SBC,MY033,MAGIC COM MIYAKO MCM-508 SBC,,80.0,80.0,18344238.400000002,18344238.400000002,OK,
5,KRT/PB/2602-0147-01,10477,5298,MSP031,BLENDER MASPION MT 1272 PL,MSP031,BLENDER MASPION MT 1272 PL,,8.0,8.0,1842263.04,1842263.04,OK,
5,KRT/PB/2602-0151-02,10478,8518,SV014,MATA KAMPAK SULAWESI BIRU (SAVIC),SV014,MATA KAMPAK SULAWESI BIRU (SAVIC),,2.0,2.0,1320000.0,1320000.0,OK,
5,KRT/PB/2602-0151-02,10479,8517,SV013,MATA KAMPAK SULAWESI EMAS (SAVIC),SV013,MATA KAMPAK SULAWESI EMAS (SAVIC),,1.5,1.5,1117500.0,1117500.0,OK,
5,KRT/PB/2602-0151-02,10480,8513,SV012,PALU BATU GG FIBER HD 2KG (SAVIC),SV012,PALU BATU GG FIBER HD 2KG (SAVIC),,24.0,24.0,1620000.0,1620000.0,OK,
5,KRT/PB/2602-0159,10481,9712,MY039,BLENDER MIYAKO BL-152 GF,MY039,BLENDER MIYAKO BL-152 GF,,24.0,24.0,6554142.959999999,6554142.959999999,OK,
5,KRT/PB/2602-0159,10482,4706,MY006,HAND MIXER MIYAKO HM-620,MY006,HAND MIXER MIYAKO HM-620,,24.0,24.0,3662056.08,3662056.08,OK,
5,KRT/PB/2602-0159,10483,7704,LL039,KOMPOR GAS RINAI R1-302 S,LL039,KOMPOR GAS RINAI R1-302 S,,10.0,10.0,2940526.0,2940526.0,OK,
5,KRT/PB/2602-0159,10484,7705,LL040,KOMPOR GAS RINAI R1-522 C/N & RI-522 CE,LL040,KOMPOR GAS RINAI R1-522 C/N & RI-522 CE,,12.0,12.0,4141441.92,4141441.92,OK,
5,KRT/PB/2602-0159,10485,7729,LL041,KOMPOR GAS RINAI R1-522 A,LL041,KOMPOR GAS RINAI R1-522 A,,10.0,10.0,4208985.0,4208985.0,OK,
5,KRT/PB/2602-0159,10486,4859,MY007,DISPENSER MIYAKO WD290HC,MY007,DISPENSER MIYAKO WD290HC,,16.0,16.0,4934411.04,4934411.04,OK,
5,KRT/PB/2602-0159,10487,9635,MY036,DISPENSER MIYAKO WD-389 HC,MY036,DISPENSER MIYAKO WD-389 HC,,16.0,16.0,7599559.04,7599559.04,OK,
5,KRT/PB/2602-0160,10488,8555,CS007,BLENDER COSMOS CB-281 G,CS007,BLENDER COSMOS CB-281 G,,16.0,16.0,4386624.0,4298891.52,OK,
5,KRT/PB/2602-0160,10489,9685,CS009,BLENDER COSMOS CB-812 P,CS009,BLENDER COSMOS CB-812 P,,24.0,24.0,9486000.0,9296280.0,OK,
5,KRT/PB/2602-0160,10490,9686,CS010,BLENDER COSMOS CB-282 G,CS010,BLENDER COSMOS CB-282 G,,24.0,24.0,7254000.0,7108920.0,OK,
5,KRT/PB/2602-0160,10491,9692,CS013,MIXER COSMOS CM-1679,CS013,MIXER COSMOS CM-1679,,24.0,24.0,4048848.0,3967871.04,OK,
5,KRT/PB/2602-0160,10492,9684,CS008,MIXER COSMOS CM-1279,CS008,MIXER COSMOS CM-1279,,24.0,24.0,3968496.0,3889126.08,OK,
5,KRT/PB/2602-0161,10493,2905,ST077,OVEN HOCK PUTARAN HAWA NO 3,ST077,OVEN HOCK PUTARAN HAWA NO 3,,21.0,21.0,11421900.0,9594396.0,OK,
5,KRT/PB/2602-0161,10494,10324,LL008,BLENDER QQ,LL008,BLENDER QQ,,24.0,24.0,2520000.0,2520000.0,OK,
5,KRT/PB/2602-0146-01,10495,8555,CS007,BLENDER COSMOS CB-281 G,CS007,BLENDER COSMOS CB-281 G,,8.0,8.0,2149445.52,2149445.52,OK,
5,KRT/PB/2602-0146-01,10496,9122,MSP055,OVEN TOASTER MASPION MOT 1801 S WHITE,MSP055,OVEN TOASTER MASPION MOT 1801 S WHITE,,5.0,5.0,2256772.5,2256772.5,OK,
5,KRT/PB/2602-0039,10497,296,AV043,NO DROP 4L,AV043,NO DROP 4L,,4.0,4.0,1106400.0,1023420.0,OK,
5,KRT/PB/2602-0040,10498,8748,AV160,AVIAN CLING 0.86L,AV160,AVIAN CLING 0.86L,,24.0,24.0,1651200.0,1527360.0,OK,
5,KRT/PB/2602-0040,10499,275,AV005,ARIES GOLD 4.5L,AV005,ARIES GOLD 4.5L,,80.0,80.0,7376000.0,6822800.0,OK,
5,KRT/PB/2602-0042,10500,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0130,10501,5100,MY010,RICE COOKER MIYAKO BATIK MCM-528,MY010,RICE COOKER MIYAKO BATIK MCM-528,,80.0,80.0,18205760.0,17659587.2,OK,
5,KRT/PB/2602-0130,10502,4285,MY003,DESK FAN MIYAKO KAD 1227B-PL,MY003,DESK FAN MIYAKO KAD 1227B-PL,,80.0,80.0,18205760.0,17659587.2,OK,
5,KRT/PB/2602-0132,10503,11655,LM007,LEM PVC TRILLIUNGLUE 40 GR,LM007,LEM PVC TRILLIUNGLUE 40 GR,,4320.0,4320.0,20059315.2,20059315.2,OK,
5,KRT/PB/2602-0164,10504,11655,LM007,LEM PVC TRILLIUNGLUE 40 GR,LM007,LEM PVC TRILLIUNGLUE 40 GR,,432.0,432.0,0.0,0.0,OK,
5,KRT/PB/2602-0043,10505,4118,NP091,MATEX PASTEL BASE 4.5KG,NP091,MATEX PASTEL BASE 4.5KG,,28.0,28.0,2931908.0,2931908.0,OK,
5,KRT/PB/2602-0043,10506,5221,NP130,KOMILEX READY MIX 4.5KG,NP130,KOMILEX READY MIX 4.5KG,,20.0,20.0,1442340.0,1442340.0,OK,
5,KRT/PB/2602-0043,10507,5224,NP129,KOMILEX EMERALD 4.5KG,NP129,KOMILEX EMERALD 4.5KG,,8.0,8.0,820168.0,820168.0,OK,
5,KRT/PB/2602-0044,10508,5130,NP080,VINILEX CEILING WHITE 001 5KG,NP080,VINILEX CEILING WHITE 001 5KG,,48.0,48.0,6837600.0,6837600.0,OK,
5,KRT/PB/2602-0045,10510,4986,NP143,ROLLER NP 9 INCH 1000-BASIC,NP143,ROLLER NP 9 INCH 1000-BASIC,,24.0,24.0,0.0,0.0,OK,
5,KRT/PB/2602-0046,10511,4986,NP143,ROLLER NP 9 INCH 1000-BASIC,NP143,ROLLER NP 9 INCH 1000-BASIC,,13.0,13.0,0.0,0.0,OK,
5,KRT/PB/2602-0157,10509,46,BS041,BESI KOTAK 4X6,BS041,BESI KOTAK 4X6,,150.0,150.0,18750000.0,18750000.0,OK,
5,KRT/PB/2602-0049,10512,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,400.0,400.0,26600000.0,26600000.0,OK,
5,KRT/PB/2602-0050,10513,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0051,10514,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0052,10515,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,200.0,200.0,12300000.0,12300000.0,OK,
5,KRT/PB/2602-0053,10516,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0062,10517,6529,SM007,SEMEN TONASA,SM007,SEMEN TONASA,,200.0,200.0,13300000.0,13300000.0,OK,
5,KRT/PB/2602-0061,10518,4919,NP089,VINILEX WHITE 5 LITER,NP089,VINILEX WHITE 5 LITER,,12.0,12.0,1950564.0,1950564.0,OK,
5,KRT/PB/2602-0064,10519,122,SM001,SEMEN CONCH,SM001,SEMEN CONCH,,400.0,400.0,24600000.0,24600000.0,OK,
5,KRT/PB/2602-0143,10520,11700,PR095,POTONG RUMPUT EC328,PR095,POTONG RUMPUT EC328,,100.0,100.0,105000000.0,105000000.0,OK,
5,KRT/PB/2602-0143,10521,11701,SK107,SENSO KECIL ACS6800 POWER,SK107,SENSO KECIL ACS6800 POWER,,100.0,100.0,145000000.0,145000000.0,OK,
5,KRT/PB/2602-0143,10522,11704,MST103,GENSET ENERGY CUBE L7800CEW,MST103,GENSET ENERGY CUBE L7800CEW,,8.0,8.0,58000000.0,58000000.0,OK,
5,KRT/PB/2602-0143,10523,11703,MST102,GENSET ENERGY CUBE L5800CEW,MST102,GENSET ENERGY CUBE L5800CEW,,8.0,8.0,33200000.0,33200000.0,OK,
5,KRT/PB/2602-0143,10524,11702,MSB009,MESIN KETINTING SUA200 PRO,MSB009,MESIN KETINTING SUA200 PRO,,10.0,10.0,18500000.0,18500000.0,OK,
5,KRT/PB/2602-0162,10525,9546,VN095,RAK HANDUK VONE SS 3 BARIS RH-03 60CM JUMBO,VN095,RAK HANDUK VONE SS 3 BARIS RH-03 60CM JUMBO,,40.0,40.0,4871800.0,4628210.0,OK,
5,KRT/PB/2602-0162,10526,9547,VN096,RAK HANDUK VONE SS 2 BARIS RH-04 60CM JUMBO,VN096,RAK HANDUK VONE SS 2 BARIS RH-04 60CM JUMBO,,40.0,40.0,4458000.0,4235100.0,OK,
5,KRT/PB/2602-0162,10527,9562,VN111,TOWEL SHELF VONE TS-D504,VN111,TOWEL SHELF VONE TS-D504,,20.0,20.0,5671240.0,5387678.0,OK,
5,KRT/PB/2602-0162,10528,9561,VN110,TOWEL SHELF VONE TS-D502,VN110,TOWEL SHELF VONE TS-D502,,20.0,20.0,5878140.0,5584233.0,OK,
5,KRT/PB/2602-0162,10529,9553,VN102,VONE P-SERIES SB-801-MBN RAINSHOWER COLOUMN BAR MIXER MATTE BLACK NICKEL,VN102,VONE P-SERIES SB-801-MBN RAINSHOWER COLOUMN BAR MIXER MATTE BLACK NICKEL,,10.0,10.0,14483700.0,13759515.0,OK,
5,KRT/PB/2602-0162,10530,9482,VN031,CORNER SHELF VONE CS-G002-1 SINGLE,VN031,CORNER SHELF VONE CS-G002-1 SINGLE,,20.0,20.0,2097320.0,1992454.0,OK,
5,KRT/PB/2602-0162,10531,9531,VN080,H-SHOWER TOILET VONE HS-244 BLACK,VN080,H-SHOWER TOILET VONE HS-244 BLACK,,70.0,70.0,4213440.0,4002768.0,OK,
